DIST;SECC;MESA;APE1;APE2;NOMBRE;DIANAC;MESNAC;ANONAC;IDENT;GESCO;LGESCO;DOMI1;DOMI2;DOMI3;DOMI4;DOMI5;CPOSTAL;NLOCAL;NLOCALB;INFADICIONAL;DIRMESA1;DIRMESA2;DIRMESA3;DIRMESA4;CPOSTAM;NMUNI;NPRO;TCENSO
1;1;U;ABIZENA10072;ABIZENA20072;IZENA0072;24;10;1968;00000071A;30;Graduado escolar o equivalente;HELBIDEA00072;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10073;ABIZENA20073;IZENA0073;4;8;1943;00000072A;20;Inferior a EGB;HELBIDEA00073;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10074;ABIZENA20074;IZENA0074;16;2;1970;00000073A;30;Graduado escolar o equivalente;HELBIDEA00074;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10075;ABIZENA20075;IZENA0075;14;5;1965;00000074A;30;Graduado escolar o equivalente;HELBIDEA00075;INALURRETA BASERRIA;*DISEMINADO*;PASAI DONIBANE;PASAIA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10076;ABIZENA20076;IZENA0076;12;2;1963;00000075A;30;Graduado escolar o equivalente;HELBIDEA00076;INALURRETA BASERRIA;*DISEMINADO*;PASAI DONIBANE;PASAIA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10077;ABIZENA20077;IZENA0077;1;4;1968;00000076A;30;Graduado escolar o equivalente;HELBIDEA00077;INALURRETA BASERRIA;*DISEMINADO*;PASAI DONIBANE;PASAIA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10078;ABIZENA20078;IZENA0078;16;3;1933;00000077A;20;Inferior a EGB;HELBIDEA00078;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10079;ABIZENA20079;IZENA0079;14;6;1980;00000078A;40;BUP, FP o superior;HELBIDEA00079;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10080;ABIZENA20080;IZENA0080;26;11;1964;00000079A;40;BUP, FP o superior;HELBIDEA00080;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10081;ABIZENA20081;IZENA0081;24;12;1996;00000080A;40;BUP, FP o superior;HELBIDEA00081;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10082;ABIZENA20082;IZENA0082;26;11;1990;00000081A;40;BUP, FP o superior;HELBIDEA00082;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10083;ABIZENA20083;IZENA0083;27;2;1945;00000082A;20;Inferior a EGB;HELBIDEA00083;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10084;ABIZENA20084;IZENA0084;6;1;1982;00000083A;40;BUP, FP o superior;HELBIDEA00084;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10085;ABIZENA20085;IZENA0085;13;7;1987;00000084A;40;BUP, FP o superior;HELBIDEA00085;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10086;ABIZENA20086;IZENA0086;3;4;1970;00000085A;30;Graduado escolar o equivalente;HELBIDEA00086;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10087;ABIZENA20087;IZENA0087;18;1;2006;00000086A;30;Graduado escolar o equivalente;HELBIDEA00087;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10088;ABIZENA20088;IZENA0088;25;4;1973;00000087A;40;BUP, FP o superior;HELBIDEA00088;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10089;ABIZENA20089;IZENA0089;29;6;1979;00000088A;40;BUP, FP o superior;HELBIDEA00089;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10090;ABIZENA20090;IZENA0090;24;9;1978;00000089A;40;BUP, FP o superior;HELBIDEA00090;*DISEMINADO*;PASAI DONIBANE;PASAIA;GIPUZKOA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10091;ABIZENA20091;IZENA0091;2;8;1934;00000090A;20;Inferior a EGB;HELBIDEA00091;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10092;ABIZENA20092;IZENA0092;7;1;1949;00000091A;20;Inferior a EGB;HELBIDEA00092;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10093;ABIZENA20093;IZENA0093;26;3;1998;00000092A;40;BUP, FP o superior;HELBIDEA00093;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10094;ABIZENA20094;IZENA0094;11;6;1968;00000093A;30;Graduado escolar o equivalente;HELBIDEA00094;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10095;ABIZENA20095;IZENA0095;2;10;1946;00000094A;20;Inferior a EGB;HELBIDEA00095;CASA GUZTIZ-EDER;*DISEMINADO*;PASAI DONIBANE;PASAIA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10096;ABIZENA20096;IZENA0096;3;6;1973;00000095A;40;BUP, FP o superior;HELBIDEA00096;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10097;ABIZENA20097;IZENA0097;15;5;1983;00000096A;40;BUP, FP o superior;HELBIDEA00097;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10098;ABIZENA20098;IZENA0098;29;7;1964;00000097A;30;Graduado escolar o equivalente;HELBIDEA00098;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10099;ABIZENA20099;IZENA0099;28;7;1960;00000098A;30;Graduado escolar o equivalente;HELBIDEA00099;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10100;ABIZENA20100;IZENA0100;3;2;1998;00000099A;30;Graduado escolar o equivalente;HELBIDEA00100;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10101;ABIZENA20101;IZENA0101;15;1;1990;00000100A;40;BUP, FP o superior;HELBIDEA00101;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10102;ABIZENA20102;IZENA0102;1;2;1984;00000101A;30;Graduado escolar o equivalente;HELBIDEA00102;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10103;ABIZENA20103;IZENA0103;14;2;1978;00000102A;40;BUP, FP o superior;HELBIDEA00103;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10104;ABIZENA20104;IZENA0104;2;1;1978;00000103A;40;BUP, FP o superior;HELBIDEA00104;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10105;ABIZENA20105;IZENA0105;7;8;1998;00000104A;30;Graduado escolar o equivalente;HELBIDEA00105;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10106;ABIZENA20106;IZENA0106;24;7;1961;00000105A;40;BUP, FP o superior;HELBIDEA00106;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10107;ABIZENA20107;IZENA0107;24;6;1967;00000106A;40;BUP, FP o superior;HELBIDEA00107;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10108;ABIZENA20108;IZENA0108;27;4;1979;00000107A;40;BUP, FP o superior;HELBIDEA00108;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10109;ABIZENA20109;IZENA0109;6;11;2002;00000108A;30;Graduado escolar o equivalente;HELBIDEA00109;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10110;ABIZENA20110;IZENA0110;15;6;1968;00000109A;40;BUP, FP o superior;HELBIDEA00110;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10111;ABIZENA20111;IZENA0111;18;1;2000;00000110A;40;BUP, FP o superior;HELBIDEA00111;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10112;ABIZENA20112;IZENA0112;6;10;1955;00000111A;40;BUP, FP o superior;HELBIDEA00112;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10113;ABIZENA20113;IZENA0113;22;12;1987;00000112A;30;Graduado escolar o equivalente;HELBIDEA00113;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10114;ABIZENA20114;IZENA0114;1;6;1981;00000113A;40;BUP, FP o superior;HELBIDEA00114;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10115;ABIZENA20115;IZENA0115;24;1;1966;00000114A;40;BUP, FP o superior;HELBIDEA00115;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10116;ABIZENA20116;IZENA0116;15;7;1966;00000115A;40;BUP, FP o superior;HELBIDEA00116;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10117;ABIZENA20117;IZENA0117;23;4;1997;00000116A;30;Graduado escolar o equivalente;HELBIDEA00117;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10118;ABIZENA20118;IZENA0118;2;8;1976;00000117A;40;BUP, FP o superior;HELBIDEA00118;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10119;ABIZENA20119;IZENA0119;16;7;1978;00000118A;40;BUP, FP o superior;HELBIDEA00119;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10120;ABIZENA20120;IZENA0120;3;8;1986;00000119A;40;BUP, FP o superior;HELBIDEA00120;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10121;ABIZENA20121;IZENA0121;12;3;1949;00000120A;30;Graduado escolar o equivalente;HELBIDEA00121;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10122;ABIZENA20122;IZENA0122;23;2;1953;00000121A;40;BUP, FP o superior;HELBIDEA00122;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10123;ABIZENA20123;IZENA0123;7;4;1984;00000122A;30;Graduado escolar o equivalente;HELBIDEA00123;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10124;ABIZENA20124;IZENA0124;24;9;1958;00000123A;20;Inferior a EGB;HELBIDEA00124;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10125;ABIZENA20125;IZENA0125;12;10;1974;00000124A;30;Graduado escolar o equivalente;HELBIDEA00125;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10126;ABIZENA20126;IZENA0126;23;12;1976;00000125A;40;BUP, FP o superior;HELBIDEA00126;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10127;ABIZENA20127;IZENA0127;7;4;1966;00000126A;40;BUP, FP o superior;HELBIDEA00127;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10128;ABIZENA20128;IZENA0128;2;11;1934;00000127A;20;Inferior a EGB;HELBIDEA00128;LARRABIDE BASERRIA;*DISEMINADO*;PASAI DONIBANE;PASAIA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10129;ABIZENA20129;IZENA0129;28;8;1969;00000128A;30;Graduado escolar o equivalente;HELBIDEA00129;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10130;ABIZENA20130;IZENA0130;26;8;1981;00000129A;40;BUP, FP o superior;HELBIDEA00130;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10131;ABIZENA20131;IZENA0131;12;6;1990;00000130A;40;BUP, FP o superior;HELBIDEA00131;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10132;ABIZENA20132;IZENA0132;22;1;1949;00000131A;40;BUP, FP o superior;HELBIDEA00132;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10133;ABIZENA20133;IZENA0133;15;6;1978;00000132A;40;BUP, FP o superior;HELBIDEA00133;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10134;ABIZENA20134;IZENA0134;15;10;1949;00000133A;20;Inferior a EGB;HELBIDEA00134;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10135;ABIZENA20135;IZENA0135;6;10;1972;00000134A;30;Graduado escolar o equivalente;HELBIDEA00135;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10136;ABIZENA20136;IZENA0136;13;6;1952;00000135A;20;Inferior a EGB;HELBIDEA00136;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10137;ABIZENA20137;IZENA0137;6;9;1962;00000136A;20;Inferior a EGB;HELBIDEA00137;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10138;ABIZENA20138;IZENA0138;9;11;1979;00000137A;40;BUP, FP o superior;HELBIDEA00138;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10139;ABIZENA20139;IZENA0139;5;12;1974;00000138A;40;BUP, FP o superior;HELBIDEA00139;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10140;ABIZENA20140;IZENA0140;19;1;1948;00000139A;40;BUP, FP o superior;HELBIDEA00140;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10141;ABIZENA20141;IZENA0141;7;9;1993;00000140A;40;BUP, FP o superior;HELBIDEA00141;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10142;ABIZENA20142;IZENA0142;20;1;1990;00000141A;40;BUP, FP o superior;HELBIDEA00142;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10143;ABIZENA20143;IZENA0143;22;6;1968;00000142A;40;BUP, FP o superior;HELBIDEA00143;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
