NMUNI;DIST;SECC;MESA;NLOCAL;NLOCALB;INFADICIONAL;DIRMESA1;DIRMESA2;DIRMESA3;DIRMESA4;CARGOFINAL;NOLISTA;GRES;IDENT;NOMBRE;APELLIDO1;APELLIDO2;DOMI1;DOMI2;DOMI3;DOMI4;DOMI5;CPOSTAL;Urtea;Hilabetea;Eguna;Jaiotze-Data;Jaiotze-Data
PASAIA;1;2;A;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S4;202;3;00000079A;IZENA0080;ABIZENA10080;ABIZENA20080;HELBIDEA00080;PASAI DONIBANE;PASAIA;;;20110;1967;7;7;1967/7/7;2021-05-05
PASAIA;1;2;A;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S5;80;3;00000080A;IZENA0081;ABIZENA10081;ABIZENA20081;HELBIDEA00081;PASAI DONIBANE;PASAIA;;;20110;2000;12;31;2000/12/31;2021-05-05
PASAIA;1;2;A;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S6;393;2;00000081A;IZENA0082;ABIZENA10082;ABIZENA20082;HELBIDEA00082;PASAI DONIBANE;PASAIA;;;20110;1959;8;11;1959/8/11;2021-05-05
PASAIA;1;2;A;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S7;15;3;00000082A;IZENA0083;ABIZENA10083;ABIZENA20083;HELBIDEA00083;PASAI DONIBANE;PASAIA;;;20110;1970;2;7;1970/2/7;2021-05-05
PASAIA;1;2;A;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S8;136;4;00000083A;IZENA0084;ABIZENA10084;ABIZENA20084;HELBIDEA00084;PASAI DONIBANE;PASAIA;;;20110;1956;6;9;1956/6/9;2021-05-05
PASAIA;1;2;A;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S9;50;3;00000084A;IZENA0085;ABIZENA10085;ABIZENA20085;HELBIDEA00085;PASAI DONIBANE;PASAIA;;;20110;1959;10;14;1959/10/14;2021-05-05
PASAIA;1;2;A;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S10;277;4;00000085A;IZENA0086;ABIZENA10086;ABIZENA20086;HELBIDEA00086;PASAI DONIBANE;PASAIA;;;20110;1993;4;6;1993/4/6;2021-05-05
PASAIA;1;2;A;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S11;96;4;00000086A;IZENA0087;ABIZENA10087;ABIZENA20087;HELBIDEA00087;PASAI DONIBANE;PASAIA;;;20110;1989;5;24;1989/5/24;2021-05-05
PASAIA;1;2;A;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S12;72;4;00000087A;IZENA0088;ABIZENA10088;ABIZENA20088;HELBIDEA00088;PASAI DONIBANE;PASAIA;;;20110;1982;3;4;1982/3/4;2021-05-05
PASAIA;1;2;A;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S13;49;3;00000088A;IZENA0089;ABIZENA10089;ABIZENA20089;HELBIDEA00089;PASAI DONIBANE;PASAIA;;;20110;1981;7;11;1981/7/11;2021-05-05
PASAIA;1;2;A;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S14;335;3;00000089A;IZENA0090;ABIZENA10090;ABIZENA20090;HELBIDEA00090;PASAI DONIBANE;PASAIA;;;20110;1978;10;28;1978/10/28;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;P;358;4;00000090A;IZENA0091;ABIZENA10091;ABIZENA20091;HELBIDEA00091;PASAI DONIBANE;PASAIA;;;20110;1962;1;5;1962/1/5;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS1;531;4;00000091A;IZENA0092;ABIZENA10092;ABIZENA20092;HELBIDEA00092;PASAI DONIBANE;PASAIA;;;20110;1972;2;3;1972/2/3;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS2;216;4;00000092A;IZENA0093;ABIZENA10093;ABIZENA20093;HELBIDEA00093;PASAI DONIBANE;PASAIA;;;20110;1990;11;10;1990/11/10;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS3;300;4;00000093A;IZENA0094;ABIZENA10094;ABIZENA20094;HELBIDEA00094;PASAI DONIBANE;PASAIA;;;20110;1971;11;29;1971/11/29;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS4;543;4;00000094A;IZENA0095;ABIZENA10095;ABIZENA20095;HELBIDEA00095;PASAI DONIBANE;PASAIA;;;20110;1974;12;4;1974/12/4;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS5;309;4;00000095A;IZENA0096;ABIZENA10096;ABIZENA20096;HELBIDEA00096;PASAI DONIBANE;PASAIA;;;20110;1976;5;9;1976/5/9;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS6;219;4;00000096A;IZENA0097;ABIZENA10097;ABIZENA20097;HELBIDEA00097;PASAI DONIBANE;PASAIA;;;20110;1979;12;15;1979/12/15;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS7;464;4;00000097A;IZENA0098;ABIZENA10098;ABIZENA20098;HELBIDEA00098;PASAI DONIBANE;PASAIA;;;20110;1999;3;27;1999/3/27;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS8;65;4;00000098A;IZENA0099;ABIZENA10099;ABIZENA20099;HELBIDEA00099;PASAI DONIBANE;PASAIA;;;20110;1971;10;16;1971/10/16;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS9;220;4;00000099A;IZENA0100;ABIZENA10100;ABIZENA20100;HELBIDEA00100;PASAI DONIBANE;PASAIA;;;20110;1997;7;23;1997/7/23;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS10;121;4;00000100A;IZENA0101;ABIZENA10101;ABIZENA20101;HELBIDEA00101;PASAI DONIBANE;PASAIA;;;20110;1970;7;28;1970/7/28;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS11;108;4;00000101A;IZENA0102;ABIZENA10102;ABIZENA20102;HELBIDEA00102;PASAI DONIBANE;PASAIA;;;20110;1960;5;10;1960/5/10;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS12;113;4;00000102A;IZENA0103;ABIZENA10103;ABIZENA20103;HELBIDEA00103;PASAI DONIBANE;PASAIA;;;20110;1974;5;13;1974/5/13;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS13;480;4;00000103A;IZENA0104;ABIZENA10104;ABIZENA20104;HELBIDEA00104;PASAI DONIBANE;PASAIA;;;20110;1987;10;5;1987/10/5;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;PS14;488;4;00000104A;IZENA0105;ABIZENA10105;ABIZENA20105;HELBIDEA00105;PASAI DONIBANE;PASAIA;;;20110;1996;2;9;1996/2/9;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1;391;4;00000105A;IZENA0106;ABIZENA10106;ABIZENA20106;HELBIDEA00106;PASAI DONIBANE;PASAIA;;;20110;1979;4;12;1979/4/12;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S1;364;4;00000106A;IZENA0107;ABIZENA10107;ABIZENA20107;HELBIDEA00107;PASAI DONIBANE;PASAIA;;;20110;1976;10;21;1976/10/21;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S2;403;4;00000107A;IZENA0108;ABIZENA10108;ABIZENA20108;HELBIDEA00108;PASAI DONIBANE;PASAIA;;;20110;1960;9;11;1960/9/11;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S3;176;2;00000108A;IZENA0109;ABIZENA10109;ABIZENA20109;HELBIDEA00109;PASAI DONIBANE;PASAIA;;;20110;1962;1;9;1962/1/9;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S4;379;4;00000109A;IZENA0110;ABIZENA10110;ABIZENA20110;HELBIDEA00110;PASAI DONIBANE;PASAIA;;;20110;2001;10;31;2001/10/31;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S5;245;3;00000110A;IZENA0111;ABIZENA10111;ABIZENA20111;HELBIDEA00111;PASAI DONIBANE;PASAIA;;;20110;1975;9;8;1975/9/8;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S6;57;3;00000111A;IZENA0112;ABIZENA10112;ABIZENA20112;HELBIDEA00112;PASAI DONIBANE;PASAIA;;;20110;1971;7;2;1971/7/2;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S7;217;4;00000112A;IZENA0113;ABIZENA10113;ABIZENA20113;HELBIDEA00113;PASAI DONIBANE;PASAIA;;;20110;1964;10;20;1964/10/20;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S8;381;3;00000113A;IZENA0114;ABIZENA10114;ABIZENA20114;HELBIDEA00114;PASAI DONIBANE;PASAIA;;;20110;1969;10;4;1969/10/4;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S9;149;4;00000114A;IZENA0115;ABIZENA10115;ABIZENA20115;HELBIDEA00115;PASAI DONIBANE;PASAIA;;;20110;1965;8;28;1965/8/28;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S10;142;4;00000115A;IZENA0116;ABIZENA10116;ABIZENA20116;HELBIDEA00116;PASAI DONIBANE;PASAIA;;;20110;1999;10;25;1999/10/25;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S11;27;3;00000116A;IZENA0117;ABIZENA10117;ABIZENA20117;HELBIDEA00117;PASAI DONIBANE;PASAIA;;;20110;1975;12;23;1975/12/23;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S12;343;4;00000117A;IZENA0118;ABIZENA10118;ABIZENA20118;HELBIDEA00118;PASAI DONIBANE;PASAIA;;;20110;2004;2;21;2004/2/21;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S13;519;4;00000118A;IZENA0119;ABIZENA10119;ABIZENA20119;HELBIDEA00119;PASAI DONIBANE;PASAIA;;;20110;1983;7;3;1983/7/3;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V1S14;497;4;00000119A;IZENA0120;ABIZENA10120;ABIZENA20120;HELBIDEA00120;PASAI DONIBANE;PASAIA;;;20110;1963;5;1;1963/5/1;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2;476;4;00000120A;IZENA0121;ABIZENA10121;ABIZENA20121;HELBIDEA00121;PASAI DONIBANE;PASAIA;;;20110;1955;12;31;1955/12/31;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S1;95;4;00000121A;IZENA0122;ABIZENA10122;ABIZENA20122;HELBIDEA00122;PASAI DONIBANE;PASAIA;;;20110;1989;7;29;1989/7/29;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S2;261;3;00000122A;IZENA0123;ABIZENA10123;ABIZENA20123;HELBIDEA00123;PASAI DONIBANE;PASAIA;;;20110;1996;1;6;1996/1/6;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S3;372;3;00000123A;IZENA0124;ABIZENA10124;ABIZENA20124;HELBIDEA00124;PASAI DONIBANE;PASAIA;;;20110;1963;7;14;1963/7/14;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S4;39;3;00000124A;IZENA0125;ABIZENA10125;ABIZENA20125;HELBIDEA00125;PASAI DONIBANE;PASAIA;;;20110;1995;9;16;1995/9/16;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S5;40;4;00000125A;IZENA0126;ABIZENA10126;ABIZENA20126;HELBIDEA00126;PASAI DONIBANE;PASAIA;;;20110;2000;8;29;2000/8/29;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S6;472;3;00000126A;IZENA0127;ABIZENA10127;ABIZENA20127;HELBIDEA00127;PASAI DONIBANE;PASAIA;;;20110;1978;8;14;1978/8/14;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S7;251;3;00000127A;IZENA0128;ABIZENA10128;ABIZENA20128;HELBIDEA00128;PASAI DONIBANE;PASAIA;;;20110;2005;8;17;2005/8/17;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S8;511;4;00000128A;IZENA0129;ABIZENA10129;ABIZENA20129;HELBIDEA00129;PASAI DONIBANE;PASAIA;;;20110;1976;6;11;1976/6/11;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S9;255;4;00000129A;IZENA0130;ABIZENA10130;ABIZENA20130;HELBIDEA00130;PASAI DONIBANE;PASAIA;;;20110;1975;10;5;1975/10/5;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S10;195;4;00000130A;IZENA0131;ABIZENA10131;ABIZENA20131;HELBIDEA00131;PASAI DONIBANE;PASAIA;;;20110;1992;5;15;1992/5/15;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S11;362;4;00000131A;IZENA0132;ABIZENA10132;ABIZENA20132;HELBIDEA00132;PASAI DONIBANE;PASAIA;;;20110;1993;4;3;1993/4/3;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S12;55;3;00000132A;IZENA0133;ABIZENA10133;ABIZENA20133;HELBIDEA00133;PASAI DONIBANE;PASAIA;;;20110;2003;3;31;2003/3/31;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S13;132;4;00000133A;IZENA0134;ABIZENA10134;ABIZENA20134;HELBIDEA00134;PASAI DONIBANE;PASAIA;;;20110;1993;6;19;1993/6/19;2021-05-05
PASAIA;1;2;B;ESCUELAS PUBLICAS;;;. JOSE JOAKIN OTAEGI PLAZA S/N;PASAI DONIBANE;;;V2S14;99;3;00000134A;IZENA0135;ABIZENA10135;ABIZENA20135;HELBIDEA00135;PASAI DONIBANE;PASAIA;;;20110;1974;9;1;1974/9/1;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;P;513;4;00000135A;IZENA0136;ABIZENA10136;ABIZENA20136;HELBIDEA00136;PASAI SAN PEDRO;PASAIA;;;20110;1998;5;25;1998/5/25;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS1;55;4;00000136A;IZENA0137;ABIZENA10137;ABIZENA20137;HELBIDEA00137;PASAI SAN PEDRO;PASAIA;;;20110;1987;5;15;1987/5/15;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS2;335;4;00000137A;IZENA0138;ABIZENA10138;ABIZENA20138;HELBIDEA00138;PASAI SAN PEDRO;PASAIA;;;20110;1963;4;8;1963/4/8;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS3;104;4;00000138A;IZENA0139;ABIZENA10139;ABIZENA20139;HELBIDEA00139;PASAI SAN PEDRO;PASAIA;;;20110;1972;2;28;1972/2/28;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS4;520;4;00000139A;IZENA0140;ABIZENA10140;ABIZENA20140;HELBIDEA00140;PASAI SAN PEDRO;PASAIA;;;20110;1962;11;26;1962/11/26;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS5;367;4;00000140A;IZENA0141;ABIZENA10141;ABIZENA20141;HELBIDEA00141;PASAI SAN PEDRO;PASAIA;;;20110;1972;4;28;1972/4/28;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS6;230;4;00000141A;IZENA0142;ABIZENA10142;ABIZENA20142;HELBIDEA00142;PASAI SAN PEDRO;PASAIA;;;20110;1972;5;1;1972/5/1;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS7;75;4;00000142A;IZENA0143;ABIZENA10143;ABIZENA20143;HELBIDEA00143;PASAI SAN PEDRO;PASAIA;;;20110;1962;10;6;1962/10/6;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS8;546;4;00000143A;IZENA0144;ABIZENA10144;ABIZENA20144;HELBIDEA00144;PASAI SAN PEDRO;PASAIA;;;20110;1976;2;28;1976/2/28;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS9;173;4;00000144A;IZENA0145;ABIZENA10145;ABIZENA20145;HELBIDEA00145;PASAI SAN PEDRO;PASAIA;;;20110;1977;5;26;1977/5/26;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS10;551;4;00000145A;IZENA0146;ABIZENA10146;ABIZENA20146;HELBIDEA00146;PASAI SAN PEDRO;PASAIA;;;20110;1991;1;8;1991/1/8;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS11;410;4;00000146A;IZENA0147;ABIZENA10147;ABIZENA20147;HELBIDEA00147;PASAI SAN PEDRO;PASAIA;;;20110;1976;12;23;1976/12/23;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS12;270;4;00000147A;IZENA0148;ABIZENA10148;ABIZENA20148;HELBIDEA00148;PASAI SAN PEDRO;PASAIA;;;20110;1982;9;8;1982/9/8;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS13;465;4;00000148A;IZENA0149;ABIZENA10149;ABIZENA20149;HELBIDEA00149;PASAI SAN PEDRO;PASAIA;;;20110;1989;4;22;1989/4/22;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;PS14;163;4;00000149A;IZENA0150;ABIZENA10150;ABIZENA20150;HELBIDEA00150;PASAI SAN PEDRO;PASAIA;;;20110;1957;1;8;1957/1/8;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1;399;4;00000150A;IZENA0151;ABIZENA10151;ABIZENA20151;HELBIDEA00151;PASAI SAN PEDRO;PASAIA;;;20110;1958;8;13;1958/8/13;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S1;285;4;00000151A;IZENA0152;ABIZENA10152;ABIZENA20152;HELBIDEA00152;PASAI SAN PEDRO;PASAIA;;;20110;1966;8;15;1966/8/15;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S2;323;4;00000152A;IZENA0153;ABIZENA10153;ABIZENA20153;HELBIDEA00153;PASAI SAN PEDRO;PASAIA;;;20110;1963;10;26;1963/10/26;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S3;10;3;00000153A;IZENA0154;ABIZENA10154;ABIZENA20154;HELBIDEA00154;PASAI SAN PEDRO;PASAIA;;;20110;1979;10;23;1979/10/23;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S4;338;4;00000154A;IZENA0155;ABIZENA10155;ABIZENA20155;HELBIDEA00155;PASAI SAN PEDRO;PASAIA;;;20110;1973;3;8;1973/3/8;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S5;498;4;00000155A;IZENA0156;ABIZENA10156;ABIZENA20156;HELBIDEA00156;PASAI SAN PEDRO;PASAIA;;;20110;1978;9;8;1978/9/8;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S6;342;3;00000156A;IZENA0157;ABIZENA10157;ABIZENA20157;HELBIDEA00157;PASAI SAN PEDRO;PASAIA;;;20110;1972;5;22;1972/5/22;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S7;454;4;00000157A;IZENA0158;ABIZENA10158;ABIZENA20158;HELBIDEA00158;PASAI SAN PEDRO;PASAIA;;;20110;1990;3;13;1990/3/13;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S8;369;4;00000158A;IZENA0159;ABIZENA10159;ABIZENA20159;HELBIDEA00159;PASAI SAN PEDRO;PASAIA;;;20110;1955;1;15;1955/1/15;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S10;244;2;00000159A;IZENA0160;ABIZENA10160;ABIZENA20160;HELBIDEA00160;PASAI SAN PEDRO;PASAIA;;;20110;1974;8;5;1974/8/5;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S11;505;4;00000160A;IZENA0161;ABIZENA10161;ABIZENA20161;HELBIDEA00161;PASAI SAN PEDRO;PASAIA;;;20110;1987;4;28;1987/4/28;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S12;51;3;00000161A;IZENA0162;ABIZENA10162;ABIZENA20162;HELBIDEA00162;PASAI SAN PEDRO;PASAIA;;;20110;1962;1;26;1962/1/26;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S13;336;4;00000162A;IZENA0163;ABIZENA10163;ABIZENA20163;HELBIDEA00163;PASAI SAN PEDRO;PASAIA;;;20110;1975;5;26;1975/5/26;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S14;176;4;00000163A;IZENA0164;ABIZENA10164;ABIZENA20164;HELBIDEA00164;PASAI SAN PEDRO;PASAIA;;;20110;1974;4;15;1974/4/15;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2;265;4;00000164A;IZENA0165;ABIZENA10165;ABIZENA20165;HELBIDEA00165;PASAI SAN PEDRO;PASAIA;;;20110;1969;3;24;1969/3/24;2021-05-05
PASAIA;2;1;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S1;156;4;00000165A;IZENA0166;ABIZENA10166;ABIZENA20166;HELBIDEA00166;PASAI SAN PEDRO;PASAIA;;;20110;2003;12;4;2003/12/4;2021-05-05
